QuoteNumber,QuoteConversion_Flag
140844,0.000386507831281
140845,0.0266462443024
140847,0.000435742346453
140848,1.71301736827e-05
140850,0.408481660485
140852,0.622834073901
140853,1.36879564889e-05
140854,7.56075468962e-05
140856,1.3283369899e-05
140857,0.000431730235869
140858,0.766057988405
140865,4.08184007392e-05
140868,0.0384535647929
140869,5.35533808943e-06
140870,0.00049209093384
140872,0.981917414069
140873,4.56904369275e-05
140874,1.11212908359e-05
140876,0.999906339645
140881,0.352114746422
140884,0.00539679559646
140892,0.180552963763
140893,0.240765889436
140896,0.00860556094442
140898,0.372714320123
140900,0.997565608621
140901,0.000740563583095
140903,0.00791664293967
140904,0.0158285611309
140906,0.129011250287
140912,1.49804727812e-06
140913,0.995167648196
140914,0.293208689243
140918,0.0132635015342
140922,0.0763283526897
140923,0.953987638354
140924,0.000966592567274
140927,0.997708576918
140929,0.0465189382806
140931,0.971578944921
140935,0.022094068788
140936,0.71792883873
140938,0.0238073310256
140941,0.00301358770812
140944,0.00776338646188
140946,9.66867092757e-06
140948,0.000113365876605
140949,0.0393411740288
140950,1.62941924646e-05
140953,0.998801502585
140954,4.30965854866e-05
140955,0.335245970637
140957,0.00165210480511
140959,0.00140286448179
140961,0.982521929145
140965,0.0299452990666
140966,0.851959961653
140967,0.545840061903
140968,0.996451708078
140973,0.00470201764721
140985,2.09854716957e-06
140986,0.000174370594032
140987,0.0430359766632
140988,0.00846517745871
140989,0.128721764833
140991,1.95392359956e-06
140993,0.0206435322575
140995,6.31198000701e-05
140997,1.3817563713e-05
141009,0.00012696430691
141020,0.000124196182223
141021,0.293160962462
141022,0.000258441652259
141024,0.990688365698
141030,0.000162438734405
141031,0.144093690068
141032,0.00207976319361
141035,0.0221408543177
141036,3.33072173453e-05
141037,0.000696145394759
141040,5.77150585514e-06
141041,0.00949444188271
141042,0.0550136520714
141043,0.998529007435
141044,0.598971550465
141045,0.57018746078
141050,6.6584869046e-06
141053,4.60202149043e-05
141056,0.639245038629
141057,0.0638493592292
141059,0.439518964291
141061,0.000181502831911
141064,0.999614867568
141066,0.99621103406
141070,0.997262302041
141072,0.0153570801951
141073,1.78901449317e-06
141077,0.267108160555
141078,0.12158757031
141084,2.45397880281e-05
141087,0.199223614931
141090,3.94926181252e-05
141091,0.999799054861
141092,3.27272131472e-06
141095,2.93587199849e-05
141098,1.97972447154e-06
141099,0.578739582002
141100,0.995821814537
141104,0.996708111167
141107,1.15986978972e-05
141111,0.0279777671397
141113,0.0832852501422
141118,0.0134208037611
141122,0.374002066255
141125,0.00015585204339
141126,0.00719525204971
141128,0.0114872652618
141130,3.32815719594e-05
141132,0.000207225661579
141134,0.966103482246
141136,0.991550668478
141138,2.79712780866e-05
141139,5.47044845734e-05
141142,0.997266082168
141145,0.000233820146241
141150,0.000194130435266
141152,0.000638932270231
141154,2.27936708689e-05
141156,0.0319471001998
141157,0.000770057252957
141160,0.565506701469
141161,0.981019941568
141165,0.993187183738
141172,0.000234763635235
141174,0.0213063442521
141176,0.0789233033359
141178,0.00356513634324
141179,4.51871499172e-05
141180,0.000950184481335
141183,0.245492325276
141185,8.45467619911e-06
141186,0.0525701022521
141189,0.0395260983333
141190,0.588454448581
141191,0.548382852077
141194,1.0481318759e-05
141197,1.21507758195e-05
141198,2.94133702482e-05
141200,0.00394082869636
141201,0.186035494506
141204,2.15720174492e-05
141205,0.000846944132936
141208,0.0418810193427
141209,0.0492633276433
141210,0.0378645234928
141212,5.27801618591e-05
141214,7.09979543535e-05
141219,0.998165749311
141221,0.799992972612
141222,1.53333969706e-06
141224,0.000117017999437
141228,0.993894904852
141232,1.48278138113e-05
141237,0.418080258965
141240,0.0851666411012
141242,5.06947036047e-05
141244,0.419819930196
141245,0.171874053031
141249,0.503232749999
141250,0.000194896361063
141254,0.0198573961481
141255,0.0397865725309
141256,1.26521155562e-05
141257,0.0286227958091
141258,4.99173053413e-06
141259,0.200731564611
141266,0.977069116235
141268,0.632961378694
141269,0.0333499372937
141270,0.044416626282
141275,0.886151413918
141278,0.0029264176148
141283,0.000178387875494
141285,1.8029092671e-05
141286,0.000141424354224
141288,0.0142180480389
141289,3.39238510423e-05
141290,0.000199351475167
141291,0.000657142754062
141293,0.190163195282
141295,1.84611105169e-06
141297,6.11712409955e-05
141300,0.0201723274589
141303,0.0808164467663
141309,0.115435033813
141310,0.0129350881651
141311,0.333814833909
141312,0.00885627169628
141313,0.000123906138615
141315,7.29188836704e-05
141319,0.000498045384302
141322,0.999812290668
141324,8.32784665545e-05
141325,4.17202752942e-06
141331,2.66922991068e-05
141334,0.305869183242
141335,0.999771305323
141336,0.166618660092
141337,0.0215246511996
141338,0.98947675705
141340,0.204775996357
141341,0.000111839644305
141342,0.000116633846483
141344,5.30537261147e-05
141345,0.984587993026
141346,8.38654522522e-05
141347,0.349339234829
141351,0.178803477809
141352,3.61873710972e-05
141354,0.0301528611779
141358,0.000364568595833
141359,0.996585914493
141360,4.97517574331e-05
141364,2.87128580021e-05
141367,0.999828585386
141368,0.0126954092411
141371,0.187094127387
141372,0.125876018107
141373,0.146933665574
141376,0.597039671242
141378,0.998312122822
141379,0.0430441223085
141380,0.997721017003
141381,0.999838799834
141383,0.00146226561279
141384,0.000323180587438
141386,0.00863600535318
141388,5.34906555686e-06
141389,0.143745533898
141392,0.221484969258
141396,0.00209791900823
141398,3.25062831962e-06
141402,0.0180070891138
141404,0.577300692499
141405,0.000257649952546
141406,0.73702499032
141409,7.92901288514e-05
141410,0.944119876027
141412,0.0316383407451
141416,0.000200223965949
141417,0.998290038705
141418,9.64010072039e-06
141422,0.878923912644
141423,0.0689719168469
141428,5.46603864223e-06
141431,0.997235459089
141438,0.018949837219
141440,0.0144918483216
141444,0.269226315171
141445,2.42291001632e-05
141446,4.69956866436e-05
141450,1.16215051639e-05
141451,0.157768683434
141453,0.98311678648
141455,0.0848024415225
141457,0.0161412231345
141458,4.95290507615e-06
141459,0.000464989328466
141460,0.0183077119477
141465,0.0551675160974
141469,4.74475263036e-05
141471,0.999854806662
141474,0.974874887466
141475,0.00897786424961
141479,0.997347436547
141482,0.00013230713841
141486,0.0841007849202
141491,0.704821107388
141492,0.000309290236182
141493,0.00534070457797
141503,0.949856159687
141506,0.983948974013
141508,0.0990679039806
141510,0.214032260925
141511,0.565614545345
141526,0.0486719975621
141527,0.0213466091827
141529,0.0184031578992
141537,0.0103516424447
141544,0.019768148791
141546,0.00167326338182
141547,0.0187626224197
141551,0.726470052004
141552,0.000211656463798
141553,0.155642454326
141555,0.0447327565774
141560,0.25012029171
141565,0.481527308226
141567,8.61210384755e-05
141569,0.181641000956
141571,0.0450286640972
141573,0.00114219736832
141574,4.62889006258e-06
141581,0.000370607407531
141582,0.000279109426774
141583,0.000754655893543
141584,3.76981579575e-05
141586,8.57343652751e-05
141590,0.0215403416846
141592,0.00122411318473
141593,0.213663940281
141596,0.160159048513
141599,0.997095432281
141600,9.34865926683e-05
141601,2.24191975667e-05
141611,0.141733868793
141612,0.186751847714
141613,0.000224670196476
141614,0.0881107123196
141617,2.31603261636e-05
141619,0.0740502071381
141621,2.68065295131e-05
141629,0.36876403302
141630,0.128979304805
141631,0.0115756991226
141633,0.000290327772818
141635,0.357803940475
141637,0.0612739736587
141639,0.0944056557864
141641,0.997603296638
141643,0.456951069832
141645,3.5978736305e-05
141647,8.36369323952e-05
141650,2.13448253817e-05
141651,4.62734572284e-05
141655,2.65737740165e-06
141656,5.23838728668e-06
141657,0.0290698775463
141659,0.000377979571495
141660,2.48653966764e-06
141664,0.998911394477
141667,0.0314302586392
141668,0.269685382992
141671,0.114337073267
141672,0.000193602593936
141676,0.0288490834273
141679,0.0673565465957
141680,0.0385350044817
141683,0.0291900951788
141684,0.382904011309
141689,0.000208233720914
141691,6.06993105976e-06
141693,0.0118199036317
141694,0.000423892013205
141698,0.468196229339
141705,0.32610648796
141709,0.624773468971
141710,0.000253626860504
141717,0.000205166750384
141722,0.20975658223
141728,0.938465592861
141731,0.000432663635293
141733,0.0496118454263
141735,0.998421592116
141736,0.0947388634831
141749,0.62002753675
141752,0.000216788951802
141757,5.53342076455e-05
141762,0.0386496178992
141763,0.037008101251
141767,3.0669697444e-05
141768,0.000306644836674
141775,0.164514609128
141776,7.58363828209e-05
141779,0.000510837752663
141780,0.000224847692298
141783,0.00905422579031
141786,0.0814702863246
141788,2.92893320693e-05
141790,4.03586793254e-05
141794,0.0538139801845
141797,1.32236286936e-05
141798,0.00836642480455
141799,0.999933427572
141800,0.0742328083515
141801,0.0286246671155
141803,0.333419633806
141804,0.000435661154334
141805,0.0247537438385
141807,0.736649119258
141808,0.0249265217036
141809,0.0175577295106
141813,0.000117710922059
141815,0.0319795765169
141818,0.00324291888508
141819,0.998371504545
141824,0.401616693139
141826,0.513406464756
141827,0.247969944328
141831,0.539494235218
141832,0.00247601960436
141835,0.912624310255
141839,0.33854916513
141840,0.0480482109636
141842,2.69077488701e-05
141843,0.000111460200096
141845,0.00102419772593
141846,0.0400621498376
141854,0.0185252260044
141855,0.0658764073066
141859,5.40846385775e-05
141860,0.000119783182672
141862,8.34113531528e-05
141864,0.175770219415
141866,0.998740317822
141869,0.000886706488673
141873,0.00804687451571
141876,0.000309530953673
141877,0.0462482583523
141879,4.93572090272e-05
141880,2.64088827862e-05
141882,9.25194219599e-05
141884,0.0760915219039
141885,0.0390280069038
141887,0.35533557415
141892,0.022320837006
141894,0.272662585974
141895,0.139697970673
141896,0.999719405174
141897,0.998646826148
141904,0.00459803587291
141905,2.72198936045e-06
141910,0.0364907481521
141912,0.00861761266366
141913,0.467001286447
141914,0.32947302103
141915,0.424480473697
141916,0.0816893547028
141918,0.0166362237372
141920,0.269984709173
141923,0.737723094225
141925,0.000201432363683
141926,4.30126907304e-05
141927,0.363153761625
141930,0.0117705307715
141931,0.310512620211
141933,0.00778160955291
141934,0.0110683988594
141935,0.304851367027
141938,0.000232294230227
141943,0.00957869179547
141950,0.0580048742145
141953,0.000351040626701
141954,0.0018412918481
141957,0.000169006968426
141966,0.997772818804
141967,1.87139284708e-05
141972,0.236812385023
141973,0.0408021359146
141976,0.000422638633609
141977,0.000110678176643
141978,0.00765721539035
141981,4.61773755342e-05
141984,0.488934083879
141987,0.289750674367
141993,0.106978275627
141994,0.969045760632
142000,0.0631056245416
142002,7.15910625331e-06
142004,0.156643335745
142010,0.00464486797806
142012,1.62399116107e-05
142013,0.0854584823549
142017,2.0693799861e-05
142020,0.996664990783
142023,0.226551671922
142025,0.295709814429
142027,0.120727195367
142031,0.389337102175
142033,0.000360833315062
142034,0.000290735291346
142035,0.0969445914775
142037,0.00419054348255
142045,0.0150384333078
142049,0.96420317471
142050,0.0479895761237
142053,0.999898049831
142055,0.0409830397181
142056,0.154055183306
142059,0.816201620698
142061,0.000378471756121
142064,0.946925733089
142067,0.00691494793864
142069,0.000339361575752
142070,0.0848265852779
142071,0.261851839572
142073,0.993657767773
142075,0.00015363885097
142076,0.424805373549
142080,0.000142957555872
142085,0.161444976106
142089,0.0994957240671
142090,5.87451571846e-05
142091,0.548469902277
142095,0.416559762359
142099,0.000819942088274
142103,0.120268711522
142106,0.041152355969
142109,0.504895610511
142115,0.000426005476038
142116,0.998178107142
142120,0.000229440613766
142121,0.0232381005213
142122,0.0398710303567
142128,0.998597092628
142129,0.0184902116284
142130,0.998539631367
142131,0.00451668800786
142135,0.000281813407491
142136,4.55574240186e-05
142137,0.023741999492
142139,0.00025960346029
142141,7.57610994697e-05
142142,0.0199443497043
142143,0.194546390474
142144,5.70137535396e-05
142147,2.84447031959e-06
142148,0.107244276628
142153,0.00399737492437
142156,0.146365853995
142157,0.000213794744486
142160,0.510311019421
142161,9.86434702645e-05
142163,0.0912286762148
142165,0.0153610358015
142168,0.0652108040825
142170,6.95605469082e-05
142171,0.0550485642999
142172,0.389873636365
142175,0.342143128812
142176,0.0527756953612
142177,0.00791911654407
142178,0.11238955006
142183,0.00884316559415
142186,0.0311427617446
142189,0.352278548628
142191,8.13101005042e-05
142194,0.00195244713919
142196,2.27446564986e-05
142198,0.00414590445813
142200,2.03029081422e-05
142203,0.0263251010329
142209,0.000115613237358
142210,0.631774455905
142213,0.000450748252624
142215,0.000491545366094
142216,0.0244585873932
142219,0.996583134532
142220,0.108102772757
142221,1.05998261506e-05
142223,0.113202572539
142225,0.00434424950741
142228,0.440857201815
142234,0.000259842496307
142238,0.0109901096206
142242,0.0521954213828
142245,0.0310194281861
142246,0.0087949246075
142247,0.999017155766
142249,0.0250024484284
142250,2.25598811198e-06
142252,2.75234307719e-05
142254,0.00886582786683
142267,0.103694901317
142271,0.0986930754036
142274,0.0337203285284
142275,0.0197144142911
142276,1.37120622367e-05
142284,0.314608159065
142288,0.00447228049394
142289,0.000860931380303
142292,0.998516595364
142294,0.10527623944
142295,0.330425018072
142298,0.00035148978699
142304,0.92076208055
142306,0.000254422014987
142315,0.995731987953
142317,0.951930243969
142320,0.0213474997971
142321,0.0643900542334
142324,0.0290552648902
142327,0.351295233667
142330,0.296415513754
142335,2.64220068675e-05
142337,0.000372347614611
142339,0.00173942235007
142345,6.21877524463e-05
142346,0.95848769784
142348,0.107770977914
142349,0.0845714177936
142353,0.25410225898
142354,0.0156113014556
142361,0.00253535802476
142364,0.0184834794886
142365,0.514739343226
142366,0.999102525115
142367,0.0838026873767
142370,0.985701871514
142372,0.0345327888243
142374,0.000200876748277
142375,0.188914396167
142378,0.0300262537785
142381,0.0637094727159
142382,0.0246154423431
142384,1.97417509526e-06
142395,0.000990663125413
142398,0.98547190845
142403,5.96026332641e-05
142405,0.000158085773146
142406,0.997697466612
142407,0.0834962905198
142410,9.34558178415e-05
142411,3.1617273853e-05
142414,0.0829717295617
142419,0.000107752814292
142420,0.675503535271
142422,0.000409323648782
142426,0.219425724596
142428,4.56832862255e-06
142429,0.0808771030605
142431,0.0980596345663
142432,0.906003164053
142433,0.00423161593382
142434,0.998846542835
142435,0.000188406239176
142437,0.138137797415
142439,0.0265228531323
142441,0.0417975256965
142442,0.384365833104
142443,5.85160024275e-05
142445,0.00568927016691
142446,0.0626662578434
142453,0.310906799138
142454,0.993684268594
142455,0.319759114832
142458,1.68308728462e-05
142459,6.75290472373e-06
142465,0.475195166618
142469,0.00493653378682
142470,0.367814154029
142471,0.190149209946
142473,0.755683504939
142477,0.405896888971
142480,0.00698645558208
142485,0.551970253289
142486,0.967054917812
142487,0.00039961276314
142489,0.133045075312
142491,3.06836764821e-06
142493,0.0312837484293
142495,0.000115834401149
142496,0.0108393144142
142497,0.00011022004599
142499,2.3285264715e-05
142500,0.130428656563
142504,3.49124868626e-05
142505,0.995704420805
142508,0.0261245869473
142509,0.000228966474388
142510,0.00012133394659
142513,0.106297425702
142517,0.000478151684219
142518,0.975381218791
142519,0.257252098769
142521,8.70365153241e-05
142522,0.0398318396136
142524,0.032145890221
142526,0.00614199779462
142528,0.000127963644918
142530,0.000168692467269
142532,3.60874101534e-05
142539,0.0811914948374
142540,0.000154593828993
142541,0.0520335618034
142546,7.25690232866e-05
142549,0.384128878415
142550,3.40083197079e-05
142551,0.00410767057561
142554,0.0950407238305
142556,0.0284072907269
142558,3.44793496083e-06
142560,0.0336517831311
142561,0.507625981569
142562,2.57991911894e-05
142566,0.995974728465
142568,0.987386635542
142574,0.000330600607558
142577,0.0676430156082
142578,5.22126008218e-05
142585,0.00350884168409
142591,0.000136320215242
142592,1.90142448957e-06
142597,0.022921214588
142599,6.38876387529e-05
142602,0.244876446277
142603,0.000221467017836
142604,0.000237698438359
142606,0.00761867317837
142607,0.691755239964
142611,0.996817790866
142613,1.72124397341e-05
142616,5.80973454362e-06
142617,0.169231751114
142621,0.0179739907756
142623,0.0438457792252
142624,0.826247988343
142625,0.981414026618
142628,0.0136017046403
142629,1.977309018e-05
142630,0.0171260501351
142635,0.0443347283266
142637,0.013423485104
142641,0.779419217706
142642,0.998435204625
142644,0.0463984441757
142645,3.01232468519e-05
142646,0.835151357055
142649,0.232390947938
142651,0.0205357106123
142654,0.111164094843
142656,0.0971780861914
142658,0.221253340244
142660,3.74528858993e-05
142663,0.0101547810808
142669,1.4857413089e-05
142672,0.0430937394127
142674,0.00129008762597
142675,0.0190583822131
142677,0.537717415094
142678,1.49513969518e-05
142680,0.0717773597687
142681,0.512783633173
142682,0.934333584905
142683,0.160175416768
142689,0.00804752986878
142690,7.32082471222e-05
142696,0.0252952154353
142697,0.28312196359
142702,0.278121369928
142705,0.0949308922142
142708,0.0131030704919
142709,0.994114878178
142713,0.000184296945517
142714,5.27548680475e-05
142717,2.46441021591e-05
142722,0.00639767771587
142723,4.67484744149e-06
142726,0.075174256824
142728,0.205009158552
142729,3.96884949441e-05
142730,3.1192362585e-05
142733,0.000131522820739
142737,0.340310279131
142740,0.312655590624
142741,0.000180253840808
142742,1.37504526811e-05
142743,4.03019235455e-05
142744,0.0298884755746
142745,3.46875839932e-05
142748,0.00338812240632
142749,0.0835433342308
142750,0.0986746397614
142753,7.44157035297e-05
142755,5.06319461419e-05
142757,0.165247776359
142760,2.64755294847e-05
142761,0.0322267549112
142764,2.75913064252e-05
142765,0.0896473391354
142766,0.997856833935
142768,0.0129985598521
142773,0.0526317475736
142779,0.987180796862
142780,0.997932090163
142781,0.566577668488
142782,7.31294968773e-06
142785,0.00859063903801
142786,0.125665604323
142787,1.97597731017e-06
142792,0.149991718233
142795,0.0352190584131
142796,0.052023826614
142798,1.76472687963e-05
142800,0.329893489778
142805,0.0764911168814
142808,0.516536828578
142809,0.529493301213
142811,0.00033035252738
142812,0.233720199764
142813,0.000289533967589
142814,0.88477583766
142820,1.73821035787e-05
142823,0.31500234127
142824,0.017206399031
142830,0.0229212071747
142831,1.357734458e-05
142838,0.00165365927736
142840,0.158461322039
142841,0.000125017376486
142842,0.0387811821513
142843,0.995981611609
142844,1.2273739535e-05
142846,0.00134216486185
142847,0.155561121181
142848,0.000549119829084
142850,0.174833948612
142853,7.44242590599e-06
142856,0.999326346517
142863,5.68670032953e-05
142867,5.90624067627e-05
142871,0.268868563771
142874,0.000148177233496
142882,0.0497052907199
142884,0.367379190922
142886,0.224839559346
142898,0.454426690042
142900,0.959837683439
142901,0.00042868680699
142902,4.8189445406e-05
142906,0.0720543804765
142913,3.86760238689e-05
142914,4.81956853264e-06
142917,0.00023222859425
142919,0.527850908339
142925,0.149115263522
142927,0.996077185869
142928,9.6756765488e-05
142931,0.965930282474
142932,0.000305295922444
142933,3.36264461293e-05
142935,0.00024859149984
142936,0.0273242095485
142939,6.95256233303e-05
142940,6.67031407829e-06
142941,0.000199391703718
142943,3.25981339756e-05
142946,0.0479740795307
142950,0.104158786908
142953,0.000116680928477
142954,1.84874123079e-05
142955,0.00404113030527
142958,0.998255697489
142962,5.69483641084e-05
142963,3.95112133629e-05
142967,0.000373535821273
142968,0.00801764145959
142972,0.192197776288
142974,0.00844730471727
142977,0.997069123983
142981,0.138527718484
142982,0.599912263751
142983,8.50383251236e-05
142986,0.0005113885639
142987,0.31033002764
142991,0.0684778885171
142992,9.26619814436e-06
142995,0.000218727598694
142998,0.0322284525633
143000,0.247709112912
143001,0.0130263299309
143006,0.0129692862462
143008,0.0361739421636
143010,0.0682264362276
143013,0.022933998853
143017,0.210556002706
143019,0.124836875647
143022,0.107752010748
143025,0.00636868186994
143028,0.000124552337147
143038,0.175002806634
143040,0.336265699714
143041,0.0165774025861
143045,4.55711542827e-06
143048,0.00264735428384
143050,0.0477778467163
143051,0.102812059745
143053,4.20795158425e-05
143055,0.987536204457
143056,0.000534555990307
143058,0.016624114411
143061,4.78931663338e-06
143065,0.585755766034
143068,0.000181795267126
143069,0.317958244979
143070,0.0444989852607
143072,8.02330653642e-06
143073,0.106775635704
143074,0.022993169073
143075,0.997760954499
143076,0.0389613779634
143078,3.44190250189e-06
143083,5.11183323169e-06
143084,0.0166597609222
143085,0.0487278215587
143086,0.03140414536
143087,0.0321985417232
143088,2.35225607139e-05
143093,0.178159765899
143094,0.354655941129
143099,0.89144274056
143100,0.0034977039299
143101,0.000169290377526
143102,1.72379975356e-05
143103,0.356189767122
143109,0.000145541032907
143110,0.461809006631
143114,0.000878860919911
143116,1.00207918013e-05
143117,0.101736473925
143118,2.75103232525e-05
143122,0.00134608397027
143123,0.520307409465
143124,9.6125629625e-06
143126,0.178242411613
143128,0.0686583657563
143135,0.0500879385695
143136,0.0806677679345
143141,4.45521144911e-06
143145,0.471733186245
143146,0.0143630010355
143148,0.00787380757509
143149,0.0193249720056
143154,0.392589427233
143157,6.94746360023e-05
143159,0.0210581275262
143160,0.0417011625506
143161,0.190566571504
143163,4.77677702293e-05
143166,3.65563423657e-05
143167,0.0212552145869
143169,4.57959564528e-06
143175,0.171587205306
143177,0.521778842211
143178,0.569377760589
143179,0.998500217795
143181,0.609255712628
143183,0.000253332144639
143185,0.00683528239839
143191,0.267615752518
143192,0.0274690256082
143195,0.297082689106
143196,1.33852466752e-05
143198,0.0697634363547
143199,4.88108891659e-05
143200,0.232292920798
143202,0.164467238858
143203,0.26800486505
143205,0.474722393453
143212,0.9984449476
143213,0.975524984002
143215,1.61152417968e-05
143218,0.0236919148453
143221,0.276460692883
143222,0.0395263963565
143225,0.036684929803
143229,0.999905692339
143230,1.8694733717e-06
143233,0.0858555499837
143235,0.04458263468
143237,0.062803276293
143239,0.00285234613693
143240,0.775190725923
143244,0.531081268191
143245,0.0141367663629
143247,0.473681109548
143252,0.0820718069375
143255,0.000195426602295
143258,0.993397212625
143260,0.03315149514
143263,0.486251378357
143266,0.0516732694022
143267,0.0108335536905
143269,0.00773795292713
143272,0.000225016775075
143275,0.987803944945
143278,0.00132851760951
143279,0.000167684596454
143281,0.999079074264
143282,0.997361347079
143283,0.000696627439756
143288,0.390178481638
143291,7.94960102212e-05
143292,1.84595919734e-06
143295,4.87769948268e-05
143297,0.000322780455026
143300,0.419718665779
143301,2.1670412309e-06
143302,0.0289133504406
143303,0.346847444475
143308,2.61071287014e-06
143310,2.1696630738e-05
143313,0.359162224531
143317,0.44496551007
143320,0.00363769379561
143322,8.07900833388e-05
143323,5.29085458402e-05
143328,0.993021141291
143329,0.999804294705
143330,0.0318497949466
143332,0.00706010296009
143333,0.000430082774983
143338,0.000115500286411
143339,0.00574144229991
143341,0.999578667283
143344,0.227430337667
143346,0.0243417809904
143348,0.00017489153608
143349,9.69299863937e-05
143350,0.356211559176
143354,0.0753342530504
143355,0.000236538117024
143356,0.998142278194
143357,0.978862521648
143360,2.00185063591e-06
143361,0.99988270402
143362,0.000582939470478
143365,0.0239928403776
143366,0.987426496744
143368,0.0112259100424
143371,0.000142166231344
143372,0.000120102466899
143373,0.0360156610422
143374,0.130501582325
143376,0.422516034544
143379,0.00231026310939
143380,9.71321511315e-05
143381,0.134437045455
143384,0.515129401982
143392,0.00391538716154
143396,0.000199578887841
143399,0.000405834680132
143403,0.998963454366
143405,0.0847780936211
143406,0.00010327830656
143407,0.999986265898
143410,0.0640694194287
143411,0.090996401161
143412,0.0177185358573
143413,9.05076937443e-06
143414,3.05262265829e-05
143418,0.00198476507328
143419,0.00805364128668
143426,0.577459068298
143428,0.992274419069
143432,3.79703367253e-05
143435,9.55645213253e-06
143436,0.000892321470601
143439,5.61171834306e-06
143440,0.179788431376
143441,0.196308160722
143442,2.74264926884e-05
143445,3.90513751427e-06
143446,0.000725082604331
143448,0.0703233801201
143449,0.0410345911607
143451,2.65621427206e-05
143453,0.000128489711642
143454,0.156721006781
143455,0.0143085478619
143462,0.276148362458
143468,0.0407429049909
143469,0.000627422630205
143476,0.999858442545
143482,0.974775543809
143483,0.99642901957
143484,0.736042723656
143486,0.20605317086
143487,0.150127331987
143492,0.054440269284
143493,0.000183699543559
143494,0.0532025152445
143495,0.0315903630108
143496,4.84386131939e-05
143502,0.0223390860297
143504,4.68417033289e-06
143509,0.00190234053414
143511,0.000140636841679
143514,0.0892375876755
143516,6.73375404858e-06
143517,2.78221947883e-05
143518,0.225795806348
143519,3.68832211461e-05
143520,0.0363478657976
143522,2.4433292765e-05
143523,0.257490014881
143524,0.0335265554115
143526,0.0867107857019
143530,0.0694168398157
143531,0.0683810594678
143534,2.97697153314e-06
143536,4.72234139352e-06
143537,0.0127384605911
143542,0.000167309455646
143545,0.102176658884
143549,8.94482895092e-05
143551,4.21271964478e-05
143554,0.0871158767864
143556,3.94760232666e-05
143557,2.30387007377e-06
143559,6.29596042927e-05
143560,0.69079082191
143562,0.166026680171
143566,0.0167594613787
143567,0.439447702467
143569,0.077317478843
143570,0.737473644614
143574,0.134959976971
143575,0.00674371632515
143576,0.983706900477
143577,0.000102198814566
143578,0.000111083422707
143582,0.00169928740303
143584,0.214447861314
143586,0.107692924812
143587,0.183017365336
143588,0.00113937898132
143589,0.189405215532
143591,0.0457502574846
143593,0.429989407659
143597,0.0675434176251
143598,0.112882643417
143602,0.945422272086
143604,0.409958702624
143611,0.665526106656
143613,0.995468817949
143614,2.4201506676e-05
143615,0.0117717049317
143627,0.999959691763
143628,0.0410731611773
143629,7.66325066797e-05
143630,0.120283974856
143631,0.0493265550211
143634,0.000236475079437
143642,0.21608021006
143645,6.66384144279e-05
143648,3.86483626062e-05
143649,0.721853396297
143650,0.0126316008531
143655,0.133343591988
143656,0.535565657616
143657,0.0530575658381
143663,0.170298824459
143664,0.449060836434
143665,0.999852710366
143666,0.0658001852408
143667,0.0629011557996
143668,0.380797371566
143670,0.99752989769
143671,0.0137090833485
143672,0.000419690445124
143675,0.000123525516101
143677,2.36816880033e-06
143678,0.0370922595821
143679,0.10756015338
143682,0.999594944716
143684,0.0944257429987
143685,0.621012941003
143689,1.91105924387e-05
143691,0.00699391399045
143692,2.2174038495e-05
143697,0.000719753579469
143704,6.40586276859e-05
143710,0.0116012364626
143713,0.353313111663
143716,0.565215824842
143717,2.74436048244e-06
143721,1.27882411334e-05
143722,9.12794376563e-05
143724,0.0124119768757
143728,0.0820856081322
143730,0.749553093314
143731,0.110959329084
143732,0.999893043637
143735,0.0306327505782
143736,0.0311513599008
143738,1.90120388834e-05
143739,0.126081602126
143747,1.26335058212e-05
143749,0.882675477862
143754,0.0260725058615
143757,0.995653035045
143758,0.000334569138504
143759,0.0736269442737
143766,0.127888857275
143768,3.43849607634e-05
143773,0.998131271005
143774,0.00816813571844
143777,0.0462342957407
143785,0.339641427398
143787,0.088854264766
143788,2.22963226952e-05
143790,0.0125584278256
143792,0.119777390361
143795,0.0375078090467
143797,0.995125058889
143801,0.320829042494
143803,0.01514979125
143804,6.06938031706e-05
143805,0.997848402858
143806,0.000325903880585
143807,0.99940487802
143809,5.39571458285e-05
143816,0.282147804871
143818,0.0408040947095
143819,0.000442461048951
143821,3.55075438165e-05
143823,0.00974270085339
143830,0.205003756136
143834,0.000482226927124
143835,0.00291800472769
143839,0.996614225507
143843,0.999810637236
143844,0.224520900548
143847,0.0397382363118
143848,2.31605737099e-05
143852,0.231731592715
143855,0.00134095281159
143857,9.86005488085e-05
143858,0.00012045344316
143859,0.120210807696
143860,0.018724813927
143862,0.999993867874
143863,0.64443266511
143864,0.00329457150074
143869,0.034331387952
143876,0.000279689525632
143877,3.34521284231e-06
143879,0.976223317385
143880,0.000571413449361
143885,3.16802618613e-06
143886,0.406865110695
143887,0.000199171806598
143889,0.00400468675653
143896,1.73420301235e-05
143904,0.00686676307116
143905,0.362208389044
143906,0.215629634857
143908,0.000128434252474
143910,0.279408909976
143915,0.998697072864
143919,0.407830539942
143924,0.00025856227745
143929,0.000518293800706
143931,2.63970034212e-05
143932,5.67016382774e-05
143933,0.934933475256
143935,0.976139671803
143938,0.0084838011954
143941,0.19046389848
143942,1.77500485734e-05
143946,0.998325899839
143947,0.025319503285
143948,0.055755265411
143950,0.985728504658
143951,8.80795844569e-05
143952,0.964754343033
